2:49:30,24
2:50:0,14
2:50:30,6
2:51:0,33
2:51:30,29
2:52:0,5
2:52:30,9
2:53:0,23
2:53:30,28
2:54:0,9
2:54:30,4
2:55:0,2
2:55:30,4
2:56:0,23
2:56:30,3
2:57:0,33
2:57:30,11
2:58:0,1
2:58:30,4
2:59:0,3
2:59:30,1
3:0:0,4
3:0:30,4
3:1:0,19
3:1:30,7
3:2:0,10
3:2:30,8
3:3:0,58
3:3:30,8
3:4:0,19
3:4:30,35
3:5:0,8
3:5:30,78
3:6:0,30
3:6:30,13
3:7:0,23
3:7:30,24
3:8:0,13
3:8:30,49
3:9:0,29
3:9:30,33
3:10:0,4
3:10:30,16
3:11:0,25
3:11:30,25
3:12:0,11
3:12:30,16
3:13:0,9
3:13:30,28
3:14:0,9
3:14:30,56
3:15:0,34
3:15:30,13
3:16:0,41
3:16:30,12
3:17:0,28
3:17:30,13
3:18:0,38
3:18:30,68
3:19:0,44
3:19:30,6
3:20:0,41
3:20:30,18
3:21:0,27
3:21:30,10
3:22:0,49
3:22:30,10
3:23:0,12
3:23:30,23
3:24:0,33
3:24:30,35
3:25:0,9
3:25:30,9
3:26:0,13
3:26:30,45
3:27:0,33
3:27:30,39
3:28:0,28
3:28:30,25
3:29:0,52
3:29:30,12
3:30:0,10
3:30:30,17
3:31:0,11
3:31:30,8
3:32:0,12
3:32:30,30
3:33:0,34
3:33:30,37
3:34:0,7
3:34:30,23
3:35:0,36
3:35:30,36
3:36:0,10
3:36:30,18
3:37:0,17
3:37:30,9
3:38:0,37
3:38:30,22
3:39:0,4
3:39:30,81
3:40:0,125
3:40:30,62
3:41:0,14
3:41:30,18
3:42:0,82
3:42:30,32
3:43:0,32
3:43:30,12
3:44:0,32
3:44:30,56
3:45:0,71
3:45:30,16
3:46:0,10
3:46:30,22
3:47:0,11
3:47:30,13
3:48:0,34
3:48:30,34
3:49:0,33
3:49:30,24
3:50:0,35
3:50:30,18
3:51:0,34
3:51:30,30
3:52:0,16
3:52:30,9
3:53:0,2
3:53:30,9
3:54:0,13
3:54:30,5
3:55:0,40
3:55:30,30
3:56:0,14
3:56:30,63
3:57:0,20
3:57:30,9
3:58:0,15
3:58:30,44
3:59:0,24
3:59:30,70
4:0:0,5
4:0:30,22
4:1:0,14
4:1:30,14
4:2:0,5
4:2:30,19
4:3:0,0
4:3:30,6
4:4:0,9
4:4:30,123
4:5:0,42
4:5:30,7
4:6:0,14
4:6:30,6
4:7:0,11
4:7:30,14
4:8:0,13
4:8:30,9
4:9:0,16
4:9:30,53
4:10:0,35
4:10:30,26
4:11:0,9
4:11:30,3
4:12:0,2
4:12:30,9
4:13:0,22
4:13:30,48
4:14:0,220
4:14:30,162
4:15:0,25
4:15:30,18
4:16:0,9
4:16:30,43
4:17:0,16
4:17:30,20
4:18:0,15
4:18:30,11
4:19:0,3
4:19:30,26
4:20:0,91
4:20:30,56
4:21:0,16
4:21:30,5
4:22:0,14
4:22:30,15
4:23:0,13
4:23:30,29
4:24:0,54
4:24:30,30
4:25:0,4
4:25:30,6
4:26:0,21
4:26:30,52
4:27:0,39
4:27:30,13
4:28:0,21
4:28:30,27
4:29:0,8
4:29:30,14
4:30:0,50
4:30:30,20
4:31:0,33
4:31:30,21
4:32:0,6
4:32:30,5
4:33:0,66
4:33:30,84
4:34:0,10
4:34:30,56
4:35:0,23
4:35:30,11
4:36:0,69
4:36:30,29
4:37:0,60
4:37:30,39
4:38:0,20
4:38:30,8
4:39:0,6
4:39:30,36
4:40:0,43
4:40:30,23
4:41:0,13
4:41:30,10
4:42:0,16
4:42:30,11
4:43:0,77
4:43:30,9
4:44:0,11
4:44:30,46
4:45:0,14
4:45:30,41
4:46:0,69
4:46:30,15
4:47:0,11
4:47:30,13
4:48:0,35
4:48:30,65
4:49:0,9
4:49:30,6
4:50:0,67
4:50:30,30
4:51:0,12
4:51:30,18
4:52:0,18
4:52:30,89
4:53:0,185
4:53:30,32
4:54:0,15
4:54:30,53
4:55:0,13
4:55:30,9
4:56:0,13
4:56:30,31
4:57:0,216
4:57:30,241
4:58:0,178
4:58:30,157
4:59:0,148
4:59:30,136
5:0:0,84
5:0:30,40
5:1:0,60
5:1:30,50
5:2:0,35
5:2:30,77
5:3:0,46
5:3:30,32
5:4:0,15
5:4:30,30
5:5:0,20
5:5:30,60
5:6:0,28
5:6:30,9
5:7:0,18
5:7:30,6
5:8:0,29
5:8:30,23
5:9:0,27
5:9:30,27
5:10:0,19
5:10:30,6
5:11:0,13
5:11:30,45
5:12:0,15
5:12:30,13
5:13:0,25
5:13:30,145
5:14:0,43
5:14:30,79
5:15:0,41
5:15:30,54
5:16:0,47
5:16:30,24
5:17:0,14
5:17:30,19
5:18:0,38
5:18:30,54
5:19:0,55
5:19:30,12
5:20:0,23
5:20:30,27
5:21:0,10
5:21:30,14
5:22:0,21
5:22:30,19
5:23:0,8
5:23:30,5
5:24:0,2
5:24:30,13
5:25:0,4
5:25:30,1
5:26:0,14
5:26:30,37
5:27:0,28
5:27:30,7
5:28:0,20
5:28:30,26
5:29:0,18
5:29:30,9
5:30:0,13
5:30:30,23
5:31:0,25
5:31:30,13
5:32:0,17
5:32:30,13
5:33:0,43
5:33:30,25
5:34:0,10
5:34:30,7
5:35:0,7
5:35:30,4
5:36:0,5
5:36:30,23
5:37:0,19
5:37:30,22
5:38:0,23
5:38:30,5
5:39:0,9
5:39:30,9
5:40:0,72
5:40:30,33
5:41:0,23
5:41:30,6
5:42:0,19
5:42:30,73
5:43:0,10
5:43:30,16
5:44:0,51
5:44:30,45
5:45:0,16
5:45:30,9
5:46:0,12
5:46:30,18
5:47:0,11
5:47:30,8
5:48:0,59
5:48:30,8
5:49:0,2
5:49:30,49
5:50:0,13
5:50:30,19
5:51:0,44
5:51:30,37
5:52:0,26
5:52:30,5
5:53:0,6
5:53:30,1
5:54:0,3
5:54:30,6
5:55:0,1
5:55:30,8
5:56:0,14
5:56:30,1
5:57:0,41
5:57:30,12
5:58:0,46
5:58:30,10
5:59:0,44
5:59:30,33
6:0:0,32
6:0:30,12
6:1:0,5
6:1:30,3
6:2:0,5
6:2:30,11
6:3:0,3
6:3:30,16
6:4:0,4
6:4:30,9
6:5:0,3
6:5:30,5
6:6:0,29
6:6:30,22
6:7:0,11
6:7:30,16
6:8:0,12
6:8:30,14
6:9:0,13
6:9:30,7
6:10:0,3
6:10:30,19
6:11:0,17
6:11:30,2
6:12:0,10
6:12:30,5
6:13:0,29
6:13:30,24
6:14:0,7
6:14:30,8
6:15:0,13
6:15:30,11
6:16:0,5
6:16:30,2
6:17:0,6
6:17:30,31
6:18:0,4
6:18:30,4
6:19:0,6
6:19:30,5
6:20:0,8
6:20:30,45
6:21:0,16
6:21:30,16
6:22:0,15
6:22:30,41
6:23:0,15
6:23:30,11
6:24:0,9
6:24:30,28
6:25:0,19
6:25:30,4
6:26:0,0
6:26:30,5
6:27:0,4
6:27:30,14
6:28:0,111
